quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
0	0.25	1	1	0	0	4/4	1	1	1/16		1/16	1		-1	65	0
0	0.25	1	1	0	0	4/4	1	1	1/16		1/16	1		-4	68	0
1/4	0.25	1	1	1/16	1/16	4/4	1	1	1/16		1/16	1		-3	63	1
1/4	0.25	1	1	1/16	1/16	4/4	1	1	1/16		1/16	1		-6	66	1
1/2	0.25	1	1	1/8	1/8	4/4	1	1	1/16		1/16	1		-1	65	2
1/2	0.25	1	1	1/8	1/8	4/4	1	1	1/16		1/16	1		-4	68	2
3/4	0.25	1	1	3/16	3/16	4/4	1	1	1/16		1/16	1		-6	66	3
3/4	0.25	1	1	3/16	3/16	4/4	1	1	1/16		1/16	1		-2	70	3
1	0.25	1	1	1/4	1/4	4/4	1	1	1/16		1/16	1		-4	68	4
1	0.25	1	1	1/4	1/4	4/4	1	1	1/16		1/16	1		0	72	4
5/4	0.25	1	1	5/16	5/16	4/4	1	1	1/16		1/16	1		-6	66	5
5/4	0.25	1	1	5/16	5/16	4/4	1	1	1/16		1/16	1		-2	70	5
3/2	0.25	1	1	3/8	3/8	4/4	1	1	1/16		1/16	1		-1	65	6
3/2	0.25	1	1	3/8	3/8	4/4	1	1	1/16		1/16	1		-4	68	6
7/4	0.25	1	1	7/16	7/16	4/4	1	1	1/16		1/16	1		-3	63	7
7/4	0.25	1	1	7/16	7/16	4/4	1	1	1/16		1/16	1		-6	66	7
2	1.0	1	1	1/2	1/2	4/4	2	1	1/4		1/4	1		3	57	16
2	0.25	1	1	1/2	1/2	4/4	1	1	1/16		1/16	1		-5	61	8
2	0.25	1	1	1/2	1/2	4/4	1	1	1/16		1/16	1		-1	65	8
9/4	0.25	1	1	9/16	9/16	4/4	1	1	1/16		1/16	1		0	60	9
9/4	0.25	1	1	9/16	9/16	4/4	1	1	1/16		1/16	1		-3	63	9
5/2	0.25	1	1	5/8	5/8	4/4	1	1	1/16		1/16	1		-5	61	10
